ern,entref,name,tradingstyle,address1,address2,address3,address4,address5,postcode,legalstatus,sic07,paye_empees,paye_jobs,ent_turnover,std_turnover,grp_turnover,cntd_turnover,app_turnover,prn
1100000462,9999999999,LIVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR ,2,46440,106,103,175,175,0,0,0,0.12512053
1100000463,9999999999,NELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF ,2,46510,104,104,189,189,0,0,0,0.625051509
1100000464,9999999999,WDAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL ,3,46520,103,103,354,354,0,0,0,0.409302458
1100000465,9999999999,SSUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,103,103,186,186,0,0,0,0.49805042
1100000466,9999999999,FYRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,102,104,149,149,0,0,0,0.497983776
1100000467,9999999999,WMHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ ,2,46711,102,102,182,182,0,0,0,0.373284744
1100000468,9999999999,SOT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG ,2,46720,103,102,197,197,0,0,0,0.081005351
1100000469,9999999999,OCSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,104,104,168,168,0,0,0,0.022723342
1100000470,9999999999,PMLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT ,1,46900,103,102,201,201,0,0,0,0.353531447
1100000471,9999999999,TBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,104,104,146,146,0,0,0,0.591413017
1100000472,9999999999,MHUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE ,1,47190,106,106,281,281,0,0,0,0.77252913
1100000473,9999999999,DTL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB ,1,47220,103,102,357,357,0,0,0,0.979210816
1100000474,9999999999,ESSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT ,2,47240,106,106,212,212,0,0,0,0.709787282
1100000475,9999999999,NWEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,109,109,216,216,0,0,0,0.663031127
1100000476,9999999999,IDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT ,2,47410,104,104,168,168,0,0,0,0.862725814
1100000477,9999999999,EMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,105,104,477,477,0,0,0,0.959273301
1100000478,9999999999,SUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,106,105,278,278,0,0,0,0.098333645
1100000479,9999999999,PMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT ,2,47429,103,102,121,121,0,0,0,0.232323258
1100000480,9999999999,IDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY ,1,47610,106,107,439,439,0,0,0,0.128274014
1100000481,9999999999,IMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE ,1,47620,108,108,405,405,0,0,0,0.946920987
1100000482,9999999999,ATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,103,103,155,155,0,0,0,0.146191051
1100000483,9999999999,KEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT ,1,47722,103,103,159,159,0,0,0,0.975327026
1100000484,9999999999,EWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU ,1,47740,105,105,298,298,0,0,0,0.051634884
1100000485,9999999999,SUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,107,108,312,312,0,0,0,0.827046941
1100000486,9999999999,LPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,106,138,326,326,0,0,0,0.303490219
1100000487,9999999999,ER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,105,104,219,89,0,0,0,0.800011025
1100000488,9999999999,CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,103,102,166,166,0,0,0,0.089599508
1100000489,9999999999,LMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,106,106,382,382,0,0,0,0.807758158
1100000490,9999999999,ELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD ,2,47990,103,103,406,406,0,0,0,0.107312881
1100000491,9999999999,ILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF ,7,45112,103,103,158,158,0,0,0,0.739459492
1100000492,9999999999,6LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,107,107,471,471,0,0,0,0.161415279
1100000493,9999999999,7DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,106,102,2252,2252,0,0,0,0.129880069
1100000494,9999999999,DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,102,102,494,494,0,0,0,0.427333518
1100000495,9999999999,DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,111,111,416,416,0,0,0,0.301630631
1100000496,9999999999,VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,103,103,8381,8381,0,0,0,0.826526548
1100000497,9999999999,4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,110,115,30372,30372,0,0,0,0.971444374
1100000498,9999999999,CGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,106,106,352,352,0,0,0,0.803265418
1100000499,9999999999,KOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP ,1,46410,103,103,215,215,0,0,0,0.228996407
1100000500,9999999999,4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG ,1,46470,910,910,4668,4668,0,0,0,0.405934029
1100000501,9999999999,AFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,505,507,1513,1513,0,0,0,0.878807002
1100000502,9999999999,NELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS ,2,47230,1055,1055,19021,19021,0,0,0,0.977672565
1100000503,9999999999,OJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,1105,1105,27695,27695,0,0,0,0.005645775
1100000504,9999999999,BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14202,14469,27367170,0,27367170,27367170,0,0.559783341
1100000505,9999999999,&EAGBBROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU ,1,45112,112,112,73,73,0,0,0,0.109636832
1100000506,9999999999,BUEADLIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA ,3,45190,112,111,100,100,0,0,0,0.63848639
1100000507,9999999999,JO2WMILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,112,111,56,56,0,0,0,0.095639204
1100000508,9999999999,AUBASOT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,111,111,7,7,0,0,0,0.509298879
1100000509,9999999999,HIBAER,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL  ,1,45400,112,112,106,106,0,0,0,0.147768898
1100000510,9999999999,HIBAER,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,112,112,297,297,0,0,0,0.588701588
1100000511,9999999999,IBANOCTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,113,113,287,287,0,0,0,0.155647458
1100000512,9999999999,TLUBARE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,114,114,197,197,0,0,0,0.446872271
1100000513,9999999999,BUCARR,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,112,112,18,18,0,0,0,0.847311602
1100000514,9999999999,DCAJ&WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,113,113,72,72,0,0,0,0.548604086
1100000515,9999999999,&BAMCFLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR ,1,46160,112,111,400,400,0,0,0,0.269071541
1100000516,9999999999,MACAITRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,112,111,5,5,0,0,0,0.395809076
1100000517,9999999999,PLCABMUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS ,2,46180,111,111,1,0,0,0,1,0.763386478
1100000518,9999999999,PLCABMUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH ,1,46190,112,112,153,0,154,0,153,0.559494733
1100000519,9999999999,APHCALEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,111,111,37,37,0,0,0,0.921531941
1100000520,9999999999,IDARESVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT ,1,46220,113,113,232,232,0,0,0,0.592446945
1100000521,9999999999,SDATIKCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT ,1,46230,112,112,489,489,0,0,0,0.014127394
1100000522,9999999999,SADANOLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,114,114,906,906,0,0,0,0.131363333
1100000523,9999999999,NNEDASI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,112,111,34,34,0,0,0,0.459509254
1100000524,9999999999,RAG2BIHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,111,111,0,0,0,0,0,0.65377881
1100000525,9999999999,CIMALIVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR ,2,46440,115,112,73,73,0,0,0,0.121936763
1100000526,9999999999,KEJANELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF ,2,46510,113,113,87,87,0,0,0,0.621867742
1100000527,9999999999,CHMAWDAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL ,3,46520,112,112,252,252,0,0,0,0.406118691
1100000528,9999999999,(SMASSUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,112,112,84,84,0,0,0,0.494866653
1100000529,9999999999,HEMAFYRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,111,113,47,47,0,0,0,0.494800009
1100000530,9999999999,DNAAWMHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ ,2,46711,111,111,80,80,0,0,0,0.370100977
1100000531,9999999999,AUBASOT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG ,2,46720,112,111,95,95,0,0,0,0.077821584
1100000532,9999999999,SMANOCSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,113,113,66,66,0,0,0,0.019539575
1100000533,9999999999,DNAAPMLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT ,1,46900,112,111,99,99,0,0,0,0.35034768
1100000534,9999999999,CRMATBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,113,113,44,44,0,0,0,0.58822925
1100000543,9999999999,WEMAIDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY ,1,47610,115,116,337,337,0,0,0,0.125090247
1100000544,9999999999,MEASIMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE ,1,47620,117,117,303,303,0,0,0,0.94373722
1100000545,9999999999,IGEHATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,112,112,53,53,0,0,0,0.143007284
1100000546,9999999999,&JAHKEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT ,1,47722,112,112,57,57,0,0,0,0.972143259
1100000547,9999999999,BOJAEWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU ,1,47740,114,114,196,196,0,0,0,0.048451117
1100000548,9999999999,AGJASUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,116,117,210,210,0,0,0,0.823863174
1100000549,9999999999,BJAULPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,115,147,224,224,0,0,0,0.300306452
1100000550,9999999999,HIBAER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,114,113,117,117,0,0,0,0.796827258
1100000551,9999999999,LTL2CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,112,111,64,64,0,0,0,0.086415741
1100000552,9999999999,&IAJLMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,115,115,280,280,0,0,0,0.804574391
1100000553,9999999999,BOJAELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD ,2,47990,112,112,304,304,0,0,0,0.104129114
1100000554,9999999999,CEIAILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF ,7,45112,112,112,56,56,0,0,0,0.736275725
1100000555,9999999999,DE536LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,116,116,369,369,0,0,0,0.158231512
1100000556,9999999999,L9337DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,115,111,2150,2150,0,0,0,0.126696302
1100000557,9999999999,OOT3DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,111,111,392,392,0,0,0,0.424149751
1100000558,9999999999,OOT3DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,120,120,314,314,0,0,0,0.298446864
1100000559,9999999999,OGC3VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,112,112,8279,8279,0,0,0,0.823342781
1100000560,9999999999,UNOC4EITS SERVICES LIMITED,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,ESSEX,,SS16 6TB,1,46310,119,124,30270,30270,0,0,0,0.968260607
1100000561,9999999999,&BACCGOUGH,,1 FULLBROOK CLOSE,WOKINGHAM,BERKS,,,RG41 1QZ,1,46342,115,115,250,250,0,0,0,0.800081651
1100000562,9999999999,&GAHKOLMES,,1 HILL STREET,EDINBURGH,,,,EH2 3JP ,1,46410,112,112,113,113,0,0,0,0.22581264
1100000563,9999999999,UNOC4EITS SERVICES LTD,,1 BROOK COURT,BLAKENEY ROAD,BECKENHAM,KENT,,BR3 1HG ,1,46470,119,119,4566,4566,0,0,0,0.402750262
1100000564,9999999999,OSRFAFTARMER CONTRACTOR,,1 HILL COTTAGE,MUNDHAM HILL,MUNDHAM,NORWICH NORFOLK,,NR14 6EJ,1,47110,114,116,411,411,0,0,0,0.875623235
1100000565,9999999999,KEJANELIMITED,,1 KENSWORTH GATE,200-204 HIGH STREET SOUTH,DUNSTABLE,BEDS,,LU6 3HS ,2,47230,114,114,88,88,0,0,0,0.974488798
1100000566,9999999999,PJAHOJNSON,,1 KEYTES LANE,BARFORD,WARWICKSHIRE,,,CV35 8EP,2,47290,114,114,174,174,0,0,0,0.002462008
1100000567,9999999999,BIG BOX CEREAL LTD INCL VAT GROUP,,(ROAD HAULAGE CONTRS) LTD,BOW BRIDGE,WATERINGBURY,MAIDSTONE,KENT,ME18 5ED,1,47599,14211,14478,27367068,0,27367068,27367068,0,0.556599574
1100000568,9999999999,AGBBROWN,,1 HAWRIDGE HILL COTTAGES,THE VALE,HAWRIDGE,CHESHAM BUCKINGHAMSHIRE,,HP5 3NU ,1,45112,125,125,86,86,0,0,0,0.110639412
1100000569,9999999999,EADLIING SOLUTIONS LTD,,1 HAZELWOOD LANE,ABBOTS LANGLEY,,,,WD5 0HA ,3,45190,125,124,113,10,0,0,0,0.63948897
1100000570,9999999999,2WMILITED,,1 BARRASCROFTS,CANONBIE,,,,DG14 0RZ,1,45200,125,124,69,69,0,0,0,0.096641784
1100000571,9999999999,BASOT(CHRISTCHURCH) LIMITED,,1 GARTH EDGE,SHAWFORTH,WHITWORTH,ROCHDALE LANCASHIRE,,OL12 8EH,2,45320,124,124,20,20,0,0,0,0.510301459
1100000572,9999999999,BAER,,1 GEORGE SQUARE,GLASGOW,,,,G2 5LL  ,1,45400,125,125,119,119,0,0,0,0.148771478
1100000573,9999999999,BAER,,1 GLEN ROAD,HINDHEAD,SURREY,,,GU26 6QE,1,46110,125,125,310,310,0,0,0,0.589704168
1100000574,9999999999,ANOCTRACTS UK LTD,,1 GLYNDE PLACE,HORSHAM,WEST SUSSEX,,,RH12 1NZ,1,46120,126,126,300,300,0,0,0,0.156650038
1100000575,9999999999,UBARE,,1 GORSE ROAD,REYDON,SOUTHWOLD,,,IP18 6NQ,1,46130,127,127,210,210,0,0,0,0.447874851
1100000576,9999999999,CARR,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46140,125,125,31,31,0,0,0,0.848314182
1100000577,9999999999,AJ&WALTON,,1 GRANVILLE AVENUE,LONG EATON,NOTTINGHAM,,,NG10 4HA,1,46150,126,126,85,85,0,0,0,0.549606666
1100000578,9999999999,AMCFLINT,,1 GARENDON WAY,GROBY,LEICESTER,,,LE6 0YR ,1,46160,125,124,413,40,0,0,0,0.270074121
1100000579,9999999999,CAITRN,,1 GRAVES FARM,ALGARKIRK,BOSTON,LINCOLNSHIRE,LINCS,PE20 2BQ,2,46170,125,124,18,18,0,0,0,0.396811656
1100000580,9999999999,CABMUING/HEATING & MAINTENANCE,,1 GREEN COTTAGES,WATFORD ROAD,HARROW,MIDDLESEX,,HA1 3TS ,2,46180,124,124,14,0,0,0,14,0.764389058
1100000581,9999999999,CABMUING/HEATING AND,,1 GREENEND CLOSE,SPENCERS WOOD,READING,,,RG7 1EH ,1,46190,125,125,166,0,180,0,166,0.560497313
1100000582,9999999999,HCALEPL,,1 GRESHAM STREET,LONDON,,,,EC2V 7BX,3,46210,124,124,50,50,0,0,0,0.922534521
1100000583,9999999999,ARESVICES LTD,,1 GREY TERRACE,RYHOPE,SUNDERLAND,,,SR2 0QT ,1,46220,126,126,245,245,0,0,0,0.593449525
1100000584,9999999999,ATIKCHENS LTD,,1 GREY TERRACE,SUNDERLAND,,,,SR2 0QT ,1,46230,125,125,502,502,0,0,0,0.015129974
1100000585,9999999999,DANOLLIMITED,,1 GROVE LODGE COTTAGES,BINSTED,ARUNDEL,WEST SUSSEX,,BN18 0LQ,1,46342,127,127,919,919,0,0,0,0.132365913
1100000586,9999999999,EDASI,,1 HATHERMEAD GARDEN,YEOVIL,SOMERSET,,,BA21 5BY,1,46240,125,124,47,47,0,0,0,0.460511834
1100000587,9999999999,G2BIHPC DESIGN LTD,,1 BALLYCREGAGH ROAD,CLOUGHMILLS,BALLYMENA,,,BT44 9LB,1,46410,124,124,13,0,0,0,0,0.65478139
1100000588,9999999999,MALIVENGINEERING LTD,,1 LAWSON GARDENS,PINNER,MIDDLESEX,,,HA5 2BR ,2,46440,128,125,86,86,0,0,0,0.122939343
1100000589,9999999999,JANELTD,,1 KENT ROAD WEST,MANCHESTER,,,,M14 5RF ,2,46510,126,126,100,100,0,0,0,0.622870322
1100000590,9999999999,MAWDAICK,,1 LAWN COTTAGES,NEWCASTLE,CRAVEN ARMS,SHROPSHIRE,,SY7 8PL ,3,46520,125,125,265,265,0,0,0,0.407121271
1100000591,9999999999,MASSUEX) LTD,,1 LANSDOWNE VILLAS,GOODLEIGH ROAD,BARNSTAPLE,DEVON,,EX32 7JR,2,46620,125,125,97,97,0,0,0,0.495869233
1100000592,9999999999,MAFYRICS,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,2,46660,124,126,60,60,0,0,0,0.495802589
1100000593,9999999999,AAWMHOLESALE LTD,,1 FREEWATERS CLOSE,ICKLEFORD,HITCHIN,,,SG5 3TQ ,2,46711,124,124,93,93,0,0,0,0.371103557
1100000594,9999999999,BASOT( CHRISTCHURCH ) LIMITED,,1 GARLING WALK,WEST BERGHOLT,COLCHESTER,,,CO6 3LG ,2,46720,125,124,108,108,0,0,0,0.078824164
1100000595,9999999999,ANOCSULTANCY LTD,,1 LOWER BAR,NEWPORT,,,,TF10 7BE,2,46770,126,126,79,79,0,0,0,0.020542155
1100000596,9999999999,AAPMLUMBING AND HEATING LTD,,1 FINWAY ROAD,HEMEL HEMPSTEAD INDUSTRIAL EST,HEMEL HEMPSTEAD,,,HP2 7PT ,1,46900,125,124,112,112,0,0,0,0.35135026
1100000597,9999999999,MATBAREE LTD,,1 LENAMORE DRIVE,NEWTOWNABBEY,,,,BT37 0PQ,1,47110,126,126,57,57,0,0,0,0.58923183
1100000598,9999999999,AJMHUGHES,,1 KINROSS ROAD,LESLIE,FIFE,,,KY6 3NE ,1,47190,128,128,192,192,0,0,0,0.770347943
1100000599,9999999999,2WDTL,,1 BEARDS TERRACE,COGGESHALL,COLCHESTER,,,CO6 1TB ,1,47220,125,124,268,268,0,0,0,0.977029619
1100000600,9999999999,MAESSX LTD,,1 LUMLEY STREET,LONDON,,,,W1K 6TT ,2,47240,128,128,123,123,0,0,0,0.707606095
1100000601,9999999999,AJNWEATHERHEAD & J A KING,,1 HILLTOP,TILLINGTON,PETWORTH,,,GU28 9AQ,1,47300,131,131,127,127,0,0,0,0.66084994
1100000602,9999999999,MAIDLNG & STEEL FABRIC,,1 LUMLEY STREET,MAYFAIR,LONDON,,,W1K 6TT ,2,47410,126,126,79,79,0,0,0,0.860544627
1100000603,9999999999,AAEMWOODHOUSE,,1 FIELD COTTAGES,FIELD LANE,HENSALL,GOOLE NORTH HUMBERSIDE,,DN14 0RB,7,47421,127,126,388,388,0,0,0,0.957092114
1100000604,9999999999,MASUDTRIAL (UK) LTD,,1 LITTLE JENKYN,HOLE LANE,BENTLEY,HAMPSHIRE,,GU10 5LU,7,47429,128,127,189,189,0,0,0,0.096152458
1100000605,9999999999,AAPMLUMBING AND HEATING,,1 FINWAY ROAD,HEMEL HEMPSTEAD,HERTFORDSHIRE,,,HP2 7PT ,2,47429,125,124,32,32,0,0,0,0.230142071
1100000606,9999999999,MAIDLNG & STEEL FABRICATION,,1 MAIN ROAD,HANWOOD,SHREWSBURY,SHROPSHIRE,,SY5 8LY ,1,47610,128,129,350,350,0,0,0,0.126092827
1100000607,9999999999,ASIMCHIATI,,1 HIGH LODGE,COVENTRY ROAD,COLESHILL,NORTH WARWICKSHIRE,,B46 3FE ,1,47620,130,130,316,316,0,0,0,0.9447398
1100000608,9999999999,EHATHLTD,,1 HILLVIEW COTTAGES,STRATFORD BRIDGE RIPPLE,TEWKESBURY,GLOUCESTERSHIRE,,GL20 6HE,1,47720,125,125,66,66,0,0,0,0.144009864
1100000609,9999999999,AHKEATHER,,1 INMAN ROAD,NORWICH,,,,NR7 8JT ,1,47722,125,125,70,70,0,0,0,0.973145839
1100000610,9999999999,JAEWSLL LIMITED,,1 KELSO PLACE,UPPER BRISTOL ROAD,BATH,,,BA1 3AU ,1,47740,127,127,209,209,0,0,0,0.049453697
1100000611,9999999999,JASUILTD,,1 JINGLERS COURT,BANBRIDGE,,,,BT32 3YJ,1,47749,129,130,223,223,0,0,0,0.824865754
1100000612,9999999999,AULPMBING & HEATING LTD,,1 JINGLERS COURT,BANBRIDGE,CO DOWN,,,BT32 3YJ,1,47781,128,160,237,237,0,0,0,0.301309032
1100000613,9999999999,BAER,,1 GLYNDE PLACE,HORSHAM,,,,RH12 1NZ,1,47782,127,126,130,0,0,0,0,0.797829838
1100000614,9999999999,L2CD,,1 BARN CLOSE,QUARNDON,DERBY,,,DE22 5JE,1,47789,125,124,77,77,0,0,0,0.087418321
1100000615,9999999999,AJLMOORLAND,,1 HOSKINS PLACE,WATCHETTS ROAD,CAMBERLEY,SURREY,,GU15 2PB,1,47820,128,128,293,293,0,0,0,0.805576971
1100000616,9999999999,JAELIR MAINTENANCE LIMITED,,1 JUNO WAY,SWINDON,,,,SN5 8ZD ,2,47990,125,125,317,317,0,0,0,0.105131694
1100000617,9999999999,IAILINGS PARTITIONS LTD,,1 HUNT LANE,DONCASTER,,,,DN5 9SF ,7,45112,125,125,69,69,0,0,0,0.737278305
1100000618,9999999999,536LEVOPMENTS LTD,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45320,129,129,382,382,0,0,0,0.159234092
1100000619,9999999999,337DT,,1 BORLASES COTTAGES,MILLEY ROAD,WALTHAM ST LAWRENCE,READING,,RG10 0JY,1,45400,128,124,2163,2163,0,0,0,0.127698882
1100000620,9999999999,T3DOBLX LTD,,1 BOXLEY GARDENS,BOXLEY ROAD,PENENDEN HEATH,MAIDSTONE,,ME14 2BD,1,45190,124,124,405,405,0,0,0,0.425152331
1100000621,9999999999,T3DOBLX LTD,,1 BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKS,,HP14 4RY,1,46150,133,133,327,327,0,0,0,0.299449444
1100000622,9999999999,C3VMIESRL LTD,,1 BRITTEN CLOSE,LANGDON HILLS,BASILDON,,,SS16 6TB,1,46190,125,125,8292,8292,0,0,0,0.824345361
